identifier,pasal,ayat,poin,element_type,content,full_text,hierarchy_level,source_document,source_file
Pasal 59 ayat (2) poin g,59.0,2.0,g,poin,"Tahun 2028: Rp1.8O0.OOO.OOO,OO (satu miliar delapan ratus juta rupiah). T\ran L dapat dikenai Pajak Penghasilan final berdasarkan ketentuan Peraturan Pemerintah ini dalam jangka waktu 7 (tujuh) Tahun Pajak, yaitu sejak Wajib Pajak terdaftar sampai dengan Tahun Pajak 2028. Untuk Tahun Pajak 2A29 dan Tahun Pajak-Tahun Pajak berikutnya dikenai Pajak Penghasilan berdasarkan tarif Pasal \7 ayat (1) huruf a Undang-Undang Pajak Penghasilan. Contoh2... FRES IDEN REPUBLIK INDONESIA Contoh 2: Persekutuan Komanditer (CV) AB memiliki usaha penjualan gerabah dan terdaftar sebagai Wajib Pajak pada tanggal 27 Desember 2022. Peredaran bnrto yang diperoleh CV AB:","Pasal 59 ayat (2) poin g berbunyi: Tahun 2028: Rp1.8O0.OOO.OOO,OO (satu miliar delapan ratus juta rupiah). T\ran L dapat dikenai Pajak Penghasilan final berdasarkan ketentuan Peraturan Pemerintah ini dalam jangka waktu 7 (tujuh) Tahun Pajak, yaitu sejak Wajib Pajak terdaftar sampai dengan Tahun Pajak 2028. Untuk Tahun Pajak 2A29 dan Tahun Pajak-Tahun Pajak berikutnya dikenai Pajak Penghasilan berdasarkan tarif Pasal \7 ayat (1) huruf a Undang-Undang Pajak Penghasilan. Contoh2... FRES IDEN REPUBLIK INDONESIA Contoh 2: Persekutuan Komanditer (CV) AB memiliki usaha penjualan gerabah dan terdaftar sebagai Wajib Pajak pada tanggal 27 Desember 2022. Peredaran bnrto yang diperoleh CV AB:",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (2) poin a,59.0,2.0,a,poin,"Tahun 2022: Rp 1.OOO.O00.OOO,OO (satu miliar rupiah);","Pasal 59 ayat (2) poin a berbunyi: Tahun 2022: Rp 1.OOO.O00.OOO,OO (satu miliar rupiah);",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (2) poin b,59.0,2.0,b,poin,"Tahun 2023: Rp 2.OO0.00O.0OO,OO (dua miliar rupiah);","Pasal 59 ayat (2) poin b berbunyi: Tahun 2023: Rp 2.OO0.00O.0OO,OO (dua miliar rupiah);",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (2) poin c,59.0,2.0,c,poin,"Tahun 2024: Rp 2.5OO.O0O.OO0,OO (dua miliar lima ratus juta rupiah);","Pasal 59 ayat (2) poin c berbunyi: Tahun 2024: Rp 2.5OO.O0O.OO0,OO (dua miliar lima ratus juta rupiah);",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (2) poin d,59.0,2.0,d,poin,"Tahun 2025: Rp 3.000.000.000,00 (tiga miliar rupiah). CV AB dikenai Pajak Penghasilan final berdasarkan ketentuan Peraturan Pemerintah ini dalam jangka waktu 4 (empat) Tahun Pajak, yaitu sejak Tahun Pajak 2022 sampai dengan Tahun P4jak 2025. Untuk Tahun Pajak 2026 dan Tahun Pajak-Tahun Pajak berikutnya dikenai Pajak Penghasilan berdasarkan tarif Pasal 17","Pasal 59 ayat (2) poin d berbunyi: Tahun 2025: Rp 3.000.000.000,00 (tiga miliar rupiah). CV AB dikenai Pajak Penghasilan final berdasarkan ketentuan Peraturan Pemerintah ini dalam jangka waktu 4 (empat) Tahun Pajak, yaitu sejak Tahun Pajak 2022 sampai dengan Tahun P4jak 2025. Untuk Tahun Pajak 2026 dan Tahun Pajak-Tahun Pajak berikutnya dikenai Pajak Penghasilan berdasarkan tarif Pasal 17",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1),59.0,1.0,,ayat,huruf b atau Pasal L7 ayat (1) huruf b dan Pasal 3LE Undang-Undang Pajak Penghasilan. Contoh 3: W YYZ yang didirikan oleh T\ran M dan T\ran N memiliki usaha bengkel mobil dan terdaftar sebagai Wajib Pajak pada tanggal 27 Desember 2022. Peredaran brurto yang diperoleh Vt KYZ:,Pasal 59 ayat (1) berbunyi: huruf b atau Pasal L7 ayat (1) huruf b dan Pasal 3LE Undang-Undang Pajak Penghasilan. Contoh 3: W YYZ yang didirikan oleh T\ran M dan T\ran N memiliki usaha bengkel mobil dan terdaftar sebagai Wajib Pajak pada tanggal 27 Desember 2022. Peredaran brurto yang diperoleh Vt KYZ:,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1) poin a,59.0,1.0,a,poin,"Tahun 2022: Rp 1OO.OOO.0OO,0O (seratus juta rupiah);","Pasal 59 ayat (1) poin a berbunyi: Tahun 2022: Rp 1OO.OOO.0OO,0O (seratus juta rupiah);",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1) poin b,59.0,1.0,b,poin,"Tahun 2023: Rp 2OO.OOO.O0O,0O (dua ratus juta rupiah);","Pasal 59 ayat (1) poin b berbunyi: Tahun 2023: Rp 2OO.OOO.O0O,0O (dua ratus juta rupiah);",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1) poin c,59.0,1.0,c,poin,"Tahun 2024: Rp 3OO.OO0.O00,OO (tiga ratus juta rupiah); dan","Pasal 59 ayat (1) poin c berbunyi: Tahun 2024: Rp 3OO.OO0.O00,OO (tiga ratus juta rupiah); dan",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1) poin d,59.0,1.0,d,poin,"Tahun 2025: Rp 4O0.OO0.00O,OO (empat ratus juta rupiah). W XYZ dikenai Pajak Penghasilan final berdasarkan ketentu4n Peraturan Pemerintah ini dalam jangka waktu 3 (tiga) Tahun Pajak, yaitu sejak Tahun Pajak 2022 sampai dengan Tahun Pajak 2024. Untuk Tahun Pajak 2025 dan Tahun Pajak-Tahun Pajak berikutnya dikenai Pajak Penghasilan berdasarkan tarif Pasal 17","Pasal 59 ayat (1) poin d berbunyi: Tahun 2025: Rp 4O0.OO0.00O,OO (empat ratus juta rupiah). W XYZ dikenai Pajak Penghasilan final berdasarkan ketentu4n Peraturan Pemerintah ini dalam jangka waktu 3 (tiga) Tahun Pajak, yaitu sejak Tahun Pajak 2022 sampai dengan Tahun Pajak 2024. Untuk Tahun Pajak 2025 dan Tahun Pajak-Tahun Pajak berikutnya dikenai Pajak Penghasilan berdasarkan tarif Pasal 17",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1),59.0,1.0,,ayat,hurr.f b atau Pasal 77 ayat (l) huruf b dan Pasal 31E Undang-Undang Pajak Penghasilan. Contoh4... Contoh 4 BUM Desa Tani Sukses Sukamakmur memiliki usaha pertanian palawija dan terdaftar sebagai Wajib Pajak pada tanggal 1 Februari 2022. Peredaran bruto yang diperoleh BUM Desa Tani Sukses Sukamakmur:,Pasal 59 ayat (1) berbunyi: hurr.f b atau Pasal 77 ayat (l) huruf b dan Pasal 31E Undang-Undang Pajak Penghasilan. Contoh4... Contoh 4 BUM Desa Tani Sukses Sukamakmur memiliki usaha pertanian palawija dan terdaftar sebagai Wajib Pajak pada tanggal 1 Februari 2022. Peredaran bruto yang diperoleh BUM Desa Tani Sukses Sukamakmur:,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1) poin a,59.0,1.0,a,poin,"Tahun 2022: Rp 1.OO0.0OO.OOO,O0 (satu miliar rupiah);","Pasal 59 ayat (1) poin a berbunyi: Tahun 2022: Rp 1.OO0.0OO.OOO,O0 (satu miliar rupiah);",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1) poin b,59.0,1.0,b,poin,"Tahun 2023: Rp 2.000.000.000,00 (dua miliar rupiah);","Pasal 59 ayat (1) poin b berbunyi: Tahun 2023: Rp 2.000.000.000,00 (dua miliar rupiah);",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1) poin c,59.0,1.0,c,poin,"Tahun 2A24: Rp 3.O0O.0OO.OOO,OO (tiga miliar rupiah);","Pasal 59 ayat (1) poin c berbunyi: Tahun 2A24: Rp 3.O0O.0OO.OOO,OO (tiga miliar rupiah);",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1) poin d,59.0,1.0,d,poin,"Tahun 2025: Rp 4.OOO.OOO.OOO,OO (empat miliar rupiah); dan","Pasal 59 ayat (1) poin d berbunyi: Tahun 2025: Rp 4.OOO.OOO.OOO,OO (empat miliar rupiah); dan",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (1) poin e,59.0,1.0,e,poin,"Tahun 2026: Rp 4.5OO.O00.OOO,OO (empat miliar lima ratus juta rupiah). BUM Desa Tani Sukses Sukamakmur dikenai Pajak Penghasilan Iinal berdasarkan ketentuan Peraturan Pemerintah ini dalam jangka waktu 4 (empat) Tahun Pajak, yaitu sejak Tahun Pajak 2022 sampai dengan Tahun Pajak 2025. Untuk Tahun Pajak 2026 dan Tahun Pajak-Tahun Pajak berikutnya dikenai Pajak Penghasilan berdasarkan tarif Pasal 17 ayat (1)huruf b atau Pasal 17 ayat (1) huruf b dan Pasal 318 Undang-Undang Pajak Penghasilan. Pasal 6O","Pasal 59 ayat (1) poin e berbunyi: Tahun 2026: Rp 4.5OO.O00.OOO,OO (empat miliar lima ratus juta rupiah). BUM Desa Tani Sukses Sukamakmur dikenai Pajak Penghasilan Iinal berdasarkan ketentuan Peraturan Pemerintah ini dalam jangka waktu 4 (empat) Tahun Pajak, yaitu sejak Tahun Pajak 2022 sampai dengan Tahun Pajak 2025. Untuk Tahun Pajak 2026 dan Tahun Pajak-Tahun Pajak berikutnya dikenai Pajak Penghasilan berdasarkan tarif Pasal 17 ayat (1)huruf b atau Pasal 17 ayat (1) huruf b dan Pasal 318 Undang-Undang Pajak Penghasilan. Pasal 6O",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (3),59.0,3.0,,ayat,Ayat (a),Pasal 59 ayat (3) berbunyi: Ayat (a),4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (5),59.0,5.0,,ayat,Huruf a,Pasal 59 ayat (5) berbunyi: Huruf a,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 59 ayat (5) poin b,59.0,5.0,b,poin,". . Huruf b Contoh: T\ran R merupakan Wajib Pajak orang pribadi yang baru terdaftar pada bulan Januari 2022, memiliki usaha toko elektronik dan memenuhi ketentuan untuk dapat dikenakan Pajak Penghasilan bersifat final berdasarkan ketentuan Peraturan Pemerintah ini. Penghitungan Pajak Penghasilan yang harus disetor sendiri oleh T\.ran R pada Tahun Pajak 2022 sebagai berikut: NoBulanPeredaran Usaha (Rp)Peredaran Bruto Tidak Kena Pajak (Rp)Peredaran Usaha Kena Pajak (Rp)Pajak Penghasilan Final (Rp) 1Januari 70.000.000 500.o00.o000 0 2Februari 130.OOO.OO0 0 0 3Maret 80.000.000 0 0 4April 120.000.000 0 0 5Mei 100.000.000 0 0 6Juni 120.00O.000 120.000.000 600.000 7Juli 80.ooo.oo0 80.ooo.oo0 400.oo0 8Agustus 80.ooo.oo0 80.000.000 400.000 9September 60.ooo.oo0 60.o00.000 300.000 10Cktober 140.OOO.OO0 140.000.000 700.oo0 11November 100.ooo.oo0 100.000.oo0 500.0o0 L2Desember 120.000.000 120.000.000 600.o00 Jumlah 1.200.0oo.000 700.000.000 3.500.oo0 T\ranR... -3+- T\ran R dikenai Pajak Penghasilan final berdasarkan ketentuan Peraturan Pemerintah ini atas bagian peredaran usaha yang melebihi Rp5OO.OOO.O0O,OO (lima ratus juta rupiah) dalam 1 (satu) Tahun Pajak.","Pasal 59 ayat (5) poin b berbunyi: . . Huruf b Contoh: T\ran R merupakan Wajib Pajak orang pribadi yang baru terdaftar pada bulan Januari 2022, memiliki usaha toko elektronik dan memenuhi ketentuan untuk dapat dikenakan Pajak Penghasilan bersifat final berdasarkan ketentuan Peraturan Pemerintah ini. Penghitungan Pajak Penghasilan yang harus disetor sendiri oleh T\.ran R pada Tahun Pajak 2022 sebagai berikut: NoBulanPeredaran Usaha (Rp)Peredaran Bruto Tidak Kena Pajak (Rp)Peredaran Usaha Kena Pajak (Rp)Pajak Penghasilan Final (Rp) 1Januari 70.000.000 500.o00.o000 0 2Februari 130.OOO.OO0 0 0 3Maret 80.000.000 0 0 4April 120.000.000 0 0 5Mei 100.000.000 0 0 6Juni 120.00O.000 120.000.000 600.000 7Juli 80.ooo.oo0 80.ooo.oo0 400.oo0 8Agustus 80.ooo.oo0 80.000.000 400.000 9September 60.ooo.oo0 60.o00.000 300.000 10Cktober 140.OOO.OO0 140.000.000 700.oo0 11November 100.ooo.oo0 100.000.oo0 500.0o0 L2Desember 120.000.000 120.000.000 600.o00 Jumlah 1.200.0oo.000 700.000.000 3.500.oo0 T\ranR... -3+- T\ran R dikenai Pajak Penghasilan final berdasarkan ketentuan Peraturan Pemerintah ini atas bagian peredaran usaha yang melebihi Rp5OO.OOO.O0O,OO (lima ratus juta rupiah) dalam 1 (satu) Tahun Pajak.",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 62,62.0,,,pasal,"Contoh:Ayat (1) Ayat (21 Contoh: T\ran I memiliki usaha restoran dan dikenai Pajak Penghasilan final sesuai dengan ketentuan Peraturan Pemerintah ini pada Tahun Pajak 2023, karena peredaran bruto T\ran I pada tahun 2022 kurang dari Rpa.8O0.OOO.0OO,00 (empat miliar delapan ratus juta rupiah). Pada bulan Agustus tahun 2023, peredaran bruto T\ran I telah mencapai Rp5.O00.OOO.OO0,0O (lima miliar rupiah). Meskipun peredaran bruto T\ran I telah melebihi Rp4.8O0.OOO.O0O,OO (empat miliar delapan ratus juta rupiah), T\ran I tetap dikenai Pajak Penghasilan yang bersifat final dengan tarif O,57o (nol koma lima persen) sampai dengan akhir Tahun Pajak 2023. Atas penghasilan yang diterima atau diperoleh Tfran I pada Tahun Pajak 2024 dan seterusnya, dikenai Pajak Penghasilan dengan ketentuan umum berdasarkan tarif Pasal L7 ayat (1) huruf a Undang-Undang Pajak Penghasilan. Koperasi A memiliki usaha toko elektronik dan memenuhi ketentuan untuk dapat dikenakan Pajak Penghasilan final berdasarkan ketentuan Peraturan Pemerintah ini. Pada bulan September 2023, Koperasi A memperoleh penghasilan dari usaha penjualan alat elektronik dengan peredaran bruto sebesar Rp80.0OO.O0O,O0 (delapan puluh juta mpiah). Dari jumlah tersebut, penjualan dengan peredaran bruto sebesar Rp6O.0OO.0O0,OO (enam puluh juta rupiah) dilakukan kepada Dinas Perhubungan Provinsi DKI Jakarta yang mempakan Pemotong atau Pemungut Pajak, sisanya sebesar Rp20.O0O.O0O,O0 (dua puluh juta rupiah) diperoleh dari penjualan kepada pembeli orang pribadi yang langsung datang ke toko. Koperasi A memiliki surat keterangan Wajib Pajak dikenai Pajak Penghasilan yang bersifat final berdasarkan ketentuan Peraturan Pemerintah ini. . . FRESIDEN REPUBLIK INDONESIA Pajak Penghasilan yang bersifat final yang terutang untuk bulan September 2023 dihitung sebagai berikut: a. Pajak Penghasilan yang bersifat final yang dipotong oleh Dinas Perhubungan DKI Jakarta: O,5o/o x Rp6O.OO0.OOO,0O = Rp3O0.OOO,OO; dan b. Pajak Penghasilan yang bersifat final yang disetor sendiri: O,5o/o x Rp2O.0O0.OOO,OO = Rp1OO.00O,OO.","Pasal 62 berbunyi: Contoh:Ayat (1) Ayat (21 Contoh: T\ran I memiliki usaha restoran dan dikenai Pajak Penghasilan final sesuai dengan ketentuan Peraturan Pemerintah ini pada Tahun Pajak 2023, karena peredaran bruto T\ran I pada tahun 2022 kurang dari Rpa.8O0.OOO.0OO,00 (empat miliar delapan ratus juta rupiah). Pada bulan Agustus tahun 2023, peredaran bruto T\ran I telah mencapai Rp5.O00.OOO.OO0,0O (lima miliar rupiah). Meskipun peredaran bruto T\ran I telah melebihi Rp4.8O0.OOO.O0O,OO (empat miliar delapan ratus juta rupiah), T\ran I tetap dikenai Pajak Penghasilan yang bersifat final dengan tarif O,57o (nol koma lima persen) sampai dengan akhir Tahun Pajak 2023. Atas penghasilan yang diterima atau diperoleh Tfran I pada Tahun Pajak 2024 dan seterusnya, dikenai Pajak Penghasilan dengan ketentuan umum berdasarkan tarif Pasal L7 ayat (1) huruf a Undang-Undang Pajak Penghasilan. Koperasi A memiliki usaha toko elektronik dan memenuhi ketentuan untuk dapat dikenakan Pajak Penghasilan final berdasarkan ketentuan Peraturan Pemerintah ini. Pada bulan September 2023, Koperasi A memperoleh penghasilan dari usaha penjualan alat elektronik dengan peredaran bruto sebesar Rp80.0OO.O0O,O0 (delapan puluh juta mpiah). Dari jumlah tersebut, penjualan dengan peredaran bruto sebesar Rp6O.0OO.0O0,OO (enam puluh juta rupiah) dilakukan kepada Dinas Perhubungan Provinsi DKI Jakarta yang mempakan Pemotong atau Pemungut Pajak, sisanya sebesar Rp20.O0O.O0O,O0 (dua puluh juta rupiah) diperoleh dari penjualan kepada pembeli orang pribadi yang langsung datang ke toko. Koperasi A memiliki surat keterangan Wajib Pajak dikenai Pajak Penghasilan yang bersifat final berdasarkan ketentuan Peraturan Pemerintah ini. . . FRESIDEN REPUBLIK INDONESIA Pajak Penghasilan yang bersifat final yang terutang untuk bulan September 2023 dihitung sebagai berikut: a. Pajak Penghasilan yang bersifat final yang dipotong oleh Dinas Perhubungan DKI Jakarta: O,5o/o x Rp6O.OO0.OOO,0O = Rp3O0.OOO,OO; dan b. Pajak Penghasilan yang bersifat final yang disetor sendiri: O,5o/o x Rp2O.0O0.OOO,OO = Rp1OO.00O,OO.",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1),65.0,1.0,,ayat,Huruf a Huruf b Jumlah keseluruhan saham yang disetor dihitung dari modal ditempatkan dan disetor penuh sesuai dengan ketentuan peraturan perundang-undangan di bidang perseroan terbatas. Huruf c,Pasal 65 ayat (1) berbunyi: Huruf a Huruf b Jumlah keseluruhan saham yang disetor dihitung dari modal ditempatkan dan disetor penuh sesuai dengan ketentuan peraturan perundang-undangan di bidang perseroan terbatas. Huruf c,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (2),65.0,2.0,,ayat,"Besaran 4O%o (empat puluh persen) dari jumlah keseluruhan saham yang ditempatkan dan disetor penuh, yang diperdagangkan di PT Bursa Efek Indonesia harus dimiliki oleh paling sedikit 3OO (tiga ratus) pihak. Contoh kondisi yang memenuhi persyaratan untuk dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3% (tiga persen): Contoh 1.A. . . Contoh 1.A: PT WS Tbk. mempunyai modal dasar Rp9OO.OO0.0OO.O00,OO (sembilan ratus miliar rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp6OO.00O.OO0.O0O,00 (enam ratus miliar rupiah) dengan nilai nominal per lembar saham Rp1.000,0O (seribu rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 600.000.000 (enam ratus juta) lembar saham. PT WS Tbk. mencatatkan 4Oo/o (empat puluh persen) dari saham ditempatkan dan disetor penuh tersebut, yaitu sejumlah 240.000.000 (dua ratus empat puluh juta) lembar saham, untuk diperdagangkan di PT Bursa Efek Indonesia. Saham sejumlah 4Oo/o lempat puluh persen) tersebut dimiliki oleh 300 (tiga ratus) pihak dengan persentase kepemilikan masing- masing pihak paling tinggi sebesar 4,99o/o (empat koma sembilan puluh sembilan persen). Kondisi tersebut terjadi selama 183 (seratus delapan puluh tiga) hari kalender dalam 1 (satu) Tahun Pajak. Dengan demikian, jumlah saham PT WS Tbk. yang diperdagangkan di PT Bursa Efek Indonesia sebesar 4Oo/o (empat puluh persen) dari jumlah keseluruhan saham yang ditempatkan dan disetor penuh serta dimiliki oleh 3O0 (tiga ratus) pihak dengan kepemilikan masing-masing pihak kurang dari 5% (lima persen) dari keseluruhan saham yang ditempatkan dan disetor penuh. Mengingat kondisi tersebut terjadi selama 183 (seratus delapan puluh tiga) hari dan pemenuhan persyaratannya dilakukan dengan penyampaian laporan kepada Direktorat Jenderal Pajak, maka PT WS Tbk. memenuhi ketentuan Pasal 65","Pasal 65 ayat (2) berbunyi: Besaran 4O%o (empat puluh persen) dari jumlah keseluruhan saham yang ditempatkan dan disetor penuh, yang diperdagangkan di PT Bursa Efek Indonesia harus dimiliki oleh paling sedikit 3OO (tiga ratus) pihak. Contoh kondisi yang memenuhi persyaratan untuk dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3% (tiga persen): Contoh 1.A. . . Contoh 1.A: PT WS Tbk. mempunyai modal dasar Rp9OO.OO0.0OO.O00,OO (sembilan ratus miliar rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp6OO.00O.OO0.O0O,00 (enam ratus miliar rupiah) dengan nilai nominal per lembar saham Rp1.000,0O (seribu rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 600.000.000 (enam ratus juta) lembar saham. PT WS Tbk. mencatatkan 4Oo/o (empat puluh persen) dari saham ditempatkan dan disetor penuh tersebut, yaitu sejumlah 240.000.000 (dua ratus empat puluh juta) lembar saham, untuk diperdagangkan di PT Bursa Efek Indonesia. Saham sejumlah 4Oo/o lempat puluh persen) tersebut dimiliki oleh 300 (tiga ratus) pihak dengan persentase kepemilikan masing- masing pihak paling tinggi sebesar 4,99o/o (empat koma sembilan puluh sembilan persen). Kondisi tersebut terjadi selama 183 (seratus delapan puluh tiga) hari kalender dalam 1 (satu) Tahun Pajak. Dengan demikian, jumlah saham PT WS Tbk. yang diperdagangkan di PT Bursa Efek Indonesia sebesar 4Oo/o (empat puluh persen) dari jumlah keseluruhan saham yang ditempatkan dan disetor penuh serta dimiliki oleh 3O0 (tiga ratus) pihak dengan kepemilikan masing-masing pihak kurang dari 5% (lima persen) dari keseluruhan saham yang ditempatkan dan disetor penuh. Mengingat kondisi tersebut terjadi selama 183 (seratus delapan puluh tiga) hari dan pemenuhan persyaratannya dilakukan dengan penyampaian laporan kepada Direktorat Jenderal Pajak, maka PT WS Tbk. memenuhi ketentuan Pasal 65",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1),65.0,1.0,,ayat,"dan ayat (2), sehingga dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3o/o (tiga persen) lebih rendah dari tarif Pajak Penghasilan sebagaimana dimaksud dalam Pasal 64. Contoh 1.B: PT SA Tbk. mempunyai modal dasar Rp3.O0O.00O.0OO.O00,OO (tiga triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp2.0OO.00O.OOO.OOO,0O (dua triliun rupiah) dengan nilai nominal per lembar saham Rp1.000,00 (seribu rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 2.000.000.000 (dua miliar) lembar saham. PT SA Tbk. mencatatkan lOOo/o (seratus persen) dari saham ditempatkan dan disetor penuh tersebut, untuk diperdagangkan di PT Bursa Efek Indonesia, yanB terdiri dari: .560/o","Pasal 65 ayat (1) berbunyi: dan ayat (2), sehingga dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3o/o (tiga persen) lebih rendah dari tarif Pajak Penghasilan sebagaimana dimaksud dalam Pasal 64. Contoh 1.B: PT SA Tbk. mempunyai modal dasar Rp3.O0O.00O.0OO.O00,OO (tiga triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp2.0OO.00O.OOO.OOO,0O (dua triliun rupiah) dengan nilai nominal per lembar saham Rp1.000,00 (seribu rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 2.000.000.000 (dua miliar) lembar saham. PT SA Tbk. mencatatkan lOOo/o (seratus persen) dari saham ditempatkan dan disetor penuh tersebut, untuk diperdagangkan di PT Bursa Efek Indonesia, yanB terdiri dari: .560/o",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin a,65.0,1.0,a,poin,56% (lima puluh enam persen) dari saham yaitu sejumlah 1.120.000.000 (satu miliar seratus dua puluh juta) lembar saham dimiliki oleh 4 (empat) pihak dengan persentase kepemilikan masing-masing pihak sebesar t4o/o (empat belas persen); dan,Pasal 65 ayat (1) poin a berbunyi: 56% (lima puluh enam persen) dari saham yaitu sejumlah 1.120.000.000 (satu miliar seratus dua puluh juta) lembar saham dimiliki oleh 4 (empat) pihak dengan persentase kepemilikan masing-masing pihak sebesar t4o/o (empat belas persen); dan,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin b,65.0,1.0,b,poin,"44o/o lempat puluh empat persen) dari saham yaitu sejumlah 880.000.000 (delapan ratus delapan puluh juta) lembar saham dimiliki oleh 8.80O (delapan ribu delapan ratus) pihak dengan persentase kepemilikan masing-masing pihak paling tinggi sebesar 4,99o/o (empat koma sembilan puluh sembilan persen). Kondisi tersebut terjadi selama 256 (dua ratus lima puluh enam) hari kalender dalam 1 (satu) Tahun Pajak. Dengan demikian, jumlah saham PT SA Tbk. yang diperdagangkan di PT Bursa Efek Indonesia lebih dafi4Oo/o (empat puluh persen) dari jumlah keselurtrhan saham yang ditempatkan dan disetor penuh serta dimiliki lebih dari 3OO (tiga ratus) pihak dengan kepemilikan masing-masing pihak kurang dari 5o/o (lima persen) dari keseluruhan saham yang ditempatkan dan disetor penuh. Mengingat kondisi tersebut terjadi selama lebih dari 183 (seratus delapan puluh tiga) hari dan pemenuhan persyaratannya dilakukan dengan penyampaian laporan kepada Direktorat Jenderal Pajak, maka PT SA Tbk. memenuhi ketentuan Pasal 65","Pasal 65 ayat (1) poin b berbunyi: 44o/o lempat puluh empat persen) dari saham yaitu sejumlah 880.000.000 (delapan ratus delapan puluh juta) lembar saham dimiliki oleh 8.80O (delapan ribu delapan ratus) pihak dengan persentase kepemilikan masing-masing pihak paling tinggi sebesar 4,99o/o (empat koma sembilan puluh sembilan persen). Kondisi tersebut terjadi selama 256 (dua ratus lima puluh enam) hari kalender dalam 1 (satu) Tahun Pajak. Dengan demikian, jumlah saham PT SA Tbk. yang diperdagangkan di PT Bursa Efek Indonesia lebih dafi4Oo/o (empat puluh persen) dari jumlah keselurtrhan saham yang ditempatkan dan disetor penuh serta dimiliki lebih dari 3OO (tiga ratus) pihak dengan kepemilikan masing-masing pihak kurang dari 5o/o (lima persen) dari keseluruhan saham yang ditempatkan dan disetor penuh. Mengingat kondisi tersebut terjadi selama lebih dari 183 (seratus delapan puluh tiga) hari dan pemenuhan persyaratannya dilakukan dengan penyampaian laporan kepada Direktorat Jenderal Pajak, maka PT SA Tbk. memenuhi ketentuan Pasal 65",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
