identifier,pasal,ayat,poin,element_type,content,full_text,hierarchy_level,source_document,source_file
Pasal 14 ayat (4) poin d,14.0,4.0,d,poin,"keputusan mengenai pemberian fasilitas Wajib Pajak badan sebagaimana dimaksud dalam Pasal 4 ayat (2) huruf c, jdih.kemenkeu.go.id W ajib Pajak yang semula memenuhi kriteria untuk dikenai Pajak Penghasilan yang bersifat final sebagaimana dimaksud dalam Pasal 3 ayat ( 1) menjadi tidak lagi memenuhi kriteria dimaksud.","Pasal 14 ayat (4) poin d berbunyi: keputusan mengenai pemberian fasilitas Wajib Pajak badan sebagaimana dimaksud dalam Pasal 4 ayat (2) huruf c, jdih.kemenkeu.go.id W ajib Pajak yang semula memenuhi kriteria untuk dikenai Pajak Penghasilan yang bersifat final sebagaimana dimaksud dalam Pasal 3 ayat ( 1) menjadi tidak lagi memenuhi kriteria dimaksud.",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 14 ayat (5),14.0,5.0,,ayat,Wajib Pajak yang telah diterbitkan surat pembatalan atau surat pencabutan atas Surat Keterangan sebagaimana dimaksud pada ayat (1) dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan terhitung sejak saat tidak terpenuhinya kriteria sebagai Wajib Pajak yang dikenai Pajak Penghasilan yang bersifat final sebagaimana dimaksud dalam Pasal 3 ayat (1).,Pasal 14 ayat (5) berbunyi: Wajib Pajak yang telah diterbitkan surat pembatalan atau surat pencabutan atas Surat Keterangan sebagaimana dimaksud pada ayat (1) dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan terhitung sejak saat tidak terpenuhinya kriteria sebagai Wajib Pajak yang dikenai Pajak Penghasilan yang bersifat final sebagaimana dimaksud dalam Pasal 3 ayat (1).,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 14 ayat (6),14.0,6.0,,ayat,Surat pembatalan dan surat pencabutan atas Surat Keterangan sebagaimana dimaksud pada ayat (1) dibuat sesuai dengan contoh format dokumen yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.,Pasal 14 ayat (6) berbunyi: Surat pembatalan dan surat pencabutan atas Surat Keterangan sebagaimana dimaksud pada ayat (1) dibuat sesuai dengan contoh format dokumen yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 15,15.0,,,pasal,Dokumen berupa: a. Surat Keterangan sebagaimana dimaksud dalam Pasal 10 ayat ( 1) huruf a; dan b. surat pembatalan atau surat pencabutan atas Surat Keterangan sebagaimana dimaksud dalam Pasal 10 ayat,Pasal 15 berbunyi: Dokumen berupa: a. Surat Keterangan sebagaimana dimaksud dalam Pasal 10 ayat ( 1) huruf a; dan b. surat pembatalan atau surat pencabutan atas Surat Keterangan sebagaimana dimaksud dalam Pasal 10 ayat,3,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 15 ayat (1),15.0,1.0,,ayat,"huruf b, disampaikan kepada Wajib Pajak sesuai dengan ketentuan peraturan perundang-undangan di bidang ketentuan umum dan tata cara perpajakan.","Pasal 15 ayat (1) berbunyi: huruf b, disampaikan kepada Wajib Pajak sesuai dengan ketentuan peraturan perundang-undangan di bidang ketentuan umum dan tata cara perpajakan.",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
bab,,,,bab,BAB VII: ANGSURAN PAJAK PENGHASILAN PASAL 25,BAB VII: ANGSURAN PAJAK PENGHASILAN PASAL 25,1,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 15 ayat (2),15.0,2.0,,ayat,Pasal 16 Bagi Wajib Pajak yang:,Pasal 15 ayat (2) berbunyi: Pasal 16 Bagi Wajib Pajak yang:,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 15 ayat (2) poin a,15.0,2.0,a,poin,memilih dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan sebagaimana dimaksud dalam Pasal 4 ayat (2) huruf a;,Pasal 15 ayat (2) poin a berbunyi: memilih dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan sebagaimana dimaksud dalam Pasal 4 ayat (2) huruf a;,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 15 ayat (2) poin b,15.0,2.0,b,poin,"peredaran bruto atas penghasilan dari usahanya telah melebihi Rp4.800.000.000,00 (empat miliar delapan ratus juta rupiah) pada suatu Tahun Pajak; a tau","Pasal 15 ayat (2) poin b berbunyi: peredaran bruto atas penghasilan dari usahanya telah melebihi Rp4.800.000.000,00 (empat miliar delapan ratus juta rupiah) pada suatu Tahun Pajak; a tau",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 15 ayat (2) poin c,15.0,2.0,c,poin,"telah melewati Jangka Waktu Tertentu, wajib membayar Angsuran Pajak Penghasilan Pasal 25 mulai Tahun Pajak pertama Wajib Pajak dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan. Besarnya Angsuran Pajak Penghasilan Pasal 25 untuk setiap Masa Pajak pada Tahun Pajak pertama Wajib Pajak dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan sebagaimana dimaksud pada ayat (1), bagi:","Pasal 15 ayat (2) poin c berbunyi: telah melewati Jangka Waktu Tertentu, wajib membayar Angsuran Pajak Penghasilan Pasal 25 mulai Tahun Pajak pertama Wajib Pajak dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan. Besarnya Angsuran Pajak Penghasilan Pasal 25 untuk setiap Masa Pajak pada Tahun Pajak pertama Wajib Pajak dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan sebagaimana dimaksud pada ayat (1), bagi:",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 15 ayat (2) poin a,15.0,2.0,a,poin,Wajib Pajak sebagaimana dimaksud dalam Pasal 25,Pasal 15 ayat (2) poin a berbunyi: Wajib Pajak sebagaimana dimaksud dalam Pasal 25,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 15 ayat (7),15.0,7.0,,ayat,"huruf b dan huruf c Undang-Undang Pajak Penghasilan, penghitungan besarnya Angsuran Pajak Penghasilan Pasal 25 sesuai dengan besarnya angsuran Pajak Penghasilan Pasal 25 bagi Wajib Pajak tersebut; dan jdih.kemenkeu.go.id","Pasal 15 ayat (7) berbunyi: huruf b dan huruf c Undang-Undang Pajak Penghasilan, penghitungan besarnya Angsuran Pajak Penghasilan Pasal 25 sesuai dengan besarnya angsuran Pajak Penghasilan Pasal 25 bagi Wajib Pajak tersebut; dan jdih.kemenkeu.go.id",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 15 ayat (7) poin b,15.0,7.0,b,poin,"Wajib Pajak selain Wajib Pajak sebagaimana dimaksud dalam huruf a, penghitungan besarnya Angsuran Pajak Penghasilan Pasal 25 diberlakukan seperti Wajib Pajak baru, sebagaimana diatur dalam Peraturan Menteri mengenai penghitungan besarnya angsuran Pajak Penghasilan dalam tahun pajak berjalan yang harus dibayar sendiri oleh Wajib Pajak.","Pasal 15 ayat (7) poin b berbunyi: Wajib Pajak selain Wajib Pajak sebagaimana dimaksud dalam huruf a, penghitungan besarnya Angsuran Pajak Penghasilan Pasal 25 diberlakukan seperti Wajib Pajak baru, sebagaimana diatur dalam Peraturan Menteri mengenai penghitungan besarnya angsuran Pajak Penghasilan dalam tahun pajak berjalan yang harus dibayar sendiri oleh Wajib Pajak.",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
bab,,,,bab,BAB VIII: KEWAJIBAN PELAPORAN USAHA UNTUK DIKUKUHKAN,BAB VIII: KEWAJIBAN PELAPORAN USAHA UNTUK DIKUKUHKAN,1,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (1),17.0,1.0,,ayat,Pengusaha wajib melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak apabila sampai dengan suatu bulan dalam tahun buku mempunyai jumlah peredaran bruto dan/atau penerimaan bruto melebihi batasan Pengusaha kecil sebagaimana diatur dalam Peraturan Menteri mengenai batasan Pengusaha kecil pajak pertambahan nilai.,Pasal 17 ayat (1) berbunyi: Pengusaha wajib melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak apabila sampai dengan suatu bulan dalam tahun buku mempunyai jumlah peredaran bruto dan/atau penerimaan bruto melebihi batasan Pengusaha kecil sebagaimana diatur dalam Peraturan Menteri mengenai batasan Pengusaha kecil pajak pertambahan nilai.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (2),17.0,2.0,,ayat,Jumlah peredaran bruto dan/atau penerimaan bruto sebagaimana dimaksud pada ayat (1) merupakan jumlah peredaran bruto dan/atau penerimaan bruto sebagaimana diatur dalam Peraturan Menteri mengenai batasan Pengusaha kecil pajak pertambahan nilai.,Pasal 17 ayat (2) berbunyi: Jumlah peredaran bruto dan/atau penerimaan bruto sebagaimana dimaksud pada ayat (1) merupakan jumlah peredaran bruto dan/atau penerimaan bruto sebagaimana diatur dalam Peraturan Menteri mengenai batasan Pengusaha kecil pajak pertambahan nilai.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (3),17.0,3.0,,ayat,Kewajiban melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak sebagaimana dimaksud pada ayat ( 1) dilakukan paling lam bat akhir tahun buku saat jumlah peredaran bruto dan/atau penerimaan brutonya melebihi batasan sebagaimana dimaksud pada,Pasal 17 ayat (3) berbunyi: Kewajiban melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak sebagaimana dimaksud pada ayat ( 1) dilakukan paling lam bat akhir tahun buku saat jumlah peredaran bruto dan/atau penerimaan brutonya melebihi batasan sebagaimana dimaksud pada,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (2),17.0,2.0,,ayat,.,Pasal 17 ayat (2) berbunyi: .,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (4),17.0,4.0,,ayat,Pengusaha sebagaimana dimaksud pada ayat (1) harus menyampaikan permohonan pengukuhan Pengusaha Kena Pajak.,Pasal 17 ayat (4) berbunyi: Pengusaha sebagaimana dimaksud pada ayat (1) harus menyampaikan permohonan pengukuhan Pengusaha Kena Pajak.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (5),17.0,5.0,,ayat,Berdasarkan permohonan sebagaimana dimaksud pada,Pasal 17 ayat (5) berbunyi: Berdasarkan permohonan sebagaimana dimaksud pada,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (4),17.0,4.0,,ayat,", kepala Kantor Pelayanan Pajak atau kepala kantor pelayanan, penyuluhan, dan konsultasi perpajakan mengukuhkan Pengusaha sebagaimana dimaksud pada","Pasal 17 ayat (4) berbunyi: , kepala Kantor Pelayanan Pajak atau kepala kantor pelayanan, penyuluhan, dan konsultasi perpajakan mengukuhkan Pengusaha sebagaimana dimaksud pada",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (1),17.0,1.0,,ayat,sebagai Pengusaha Kena Pajak.,Pasal 17 ayat (1) berbunyi: sebagai Pengusaha Kena Pajak.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (6),17.0,6.0,,ayat,Permohonan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (4) dan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat,Pasal 17 ayat (6) berbunyi: Permohonan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (4) dan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (5),17.0,5.0,,ayat,dilaksanakan sesuai dengan ketentuan sebagaimana diatur dalam Peraturan Menteri mengenai tata cara pendaftaran Wajib Pajak dan penghapusan nomor pokok Wajib Pajak serta pengukuhan dan pencabutan pengukuhan Pengusaha Kena Pajak.,Pasal 17 ayat (5) berbunyi: dilaksanakan sesuai dengan ketentuan sebagaimana diatur dalam Peraturan Menteri mengenai tata cara pendaftaran Wajib Pajak dan penghapusan nomor pokok Wajib Pajak serta pengukuhan dan pencabutan pengukuhan Pengusaha Kena Pajak.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (7),17.0,7.0,,ayat,Dalam hal Pengusaha tidak melaksanakan kewajiban melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak sebagaimana dimaksud pada ayat,Pasal 17 ayat (7) berbunyi: Dalam hal Pengusaha tidak melaksanakan kewajiban melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak sebagaimana dimaksud pada ayat,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 17 ayat (3),17.0,3.0,,ayat,", kepala Kantor Pelayanan Pajak atau kepala kantor pelayanan, penyuluhan, dan konsultasi perpajakan dapat mengukuhkan Pengusaha sebagai Pengusaha Kena Pajak secara jabatan. jdih.kemenkeu.go.id","Pasal 17 ayat (3) berbunyi: , kepala Kantor Pelayanan Pajak atau kepala kantor pelayanan, penyuluhan, dan konsultasi perpajakan dapat mengukuhkan Pengusaha sebagai Pengusaha Kena Pajak secara jabatan. jdih.kemenkeu.go.id",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 18 ayat (1),18.0,1.0,,ayat,"Pengusaha Kena Pajak sebagaimana dimaksud dalam Pasal 17 ayat (5) wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang mulai Masa Pajak pertama tahun buku berikutnya.","Pasal 18 ayat (1) berbunyi: Pengusaha Kena Pajak sebagaimana dimaksud dalam Pasal 17 ayat (5) wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang mulai Masa Pajak pertama tahun buku berikutnya.",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 18 ayat (2),18.0,2.0,,ayat,Masa Pajak sebagaimana dimaksud pada ayat (1) merupakan Masa Pajak dikukuhkannya sebagai Pengusaha Kena Pajak.,Pasal 18 ayat (2) berbunyi: Masa Pajak sebagaimana dimaksud pada ayat (1) merupakan Masa Pajak dikukuhkannya sebagai Pengusaha Kena Pajak.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 18 ayat (3),18.0,3.0,,ayat,Pelaksanaan hak Pengusaha Kena Pajak sebagaimana dimaksud dalam Pasal 17 ayat (5) dimulai pada Masa Pajak pertama tahun buku berikutnya sebagaimana dimaksud pada ayat ( 1).,Pasal 18 ayat (3) berbunyi: Pelaksanaan hak Pengusaha Kena Pajak sebagaimana dimaksud dalam Pasal 17 ayat (5) dimulai pada Masa Pajak pertama tahun buku berikutnya sebagaimana dimaksud pada ayat ( 1).,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 18 ayat (4),18.0,4.0,,ayat,"Penentuan saat dimulainya kewajiban Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (1) untuk memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dilakukan sesuai dengan contoh yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.","Pasal 18 ayat (4) berbunyi: Penentuan saat dimulainya kewajiban Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (1) untuk memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dilakukan sesuai dengan contoh yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 19 ayat (1),19.0,1.0,,ayat,Dalam hal:,Pasal 19 ayat (1) berbunyi: Dalam hal:,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 19 ayat (1) poin a,19.0,1.0,a,poin,Pengusaha melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak setelah batas waktu sebagaimana dimaksud dalam Pasal 17 ayat (3); atau,Pasal 19 ayat (1) poin a berbunyi: Pengusaha melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak setelah batas waktu sebagaimana dimaksud dalam Pasal 17 ayat (3); atau,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 19 ayat (1) poin b,19.0,1.0,b,poin,"Pengusaha dikukuhkan sebagai Pengusaha Kena Pajak secara jabatan sebagaimana dimaksud dalam Pasal 1 7 ayat (7), Pengusaha Kena Pajak dimaksud wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang mulai Masa Pajak dikukuhkannya sebagai Pengusaha Kena Pajak.","Pasal 19 ayat (1) poin b berbunyi: Pengusaha dikukuhkan sebagai Pengusaha Kena Pajak secara jabatan sebagaimana dimaksud dalam Pasal 1 7 ayat (7), Pengusaha Kena Pajak dimaksud wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang mulai Masa Pajak dikukuhkannya sebagai Pengusaha Kena Pajak.",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 19 ayat (2),19.0,2.0,,ayat,Pelaksanaan hak dan pemenuhan kewajiban Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (1) atas penyerahan barang kena pajak dan/ atau jasa kena pajak yang seharusnya dipungut pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah mulai Masa Pajak pertama tahun buku berikutnya sebagaimana dimaksud dalam Pasal 18 ayat (1) sampai dengan se belum Pengusaha dimaksud dikukuhkan sebagai Pengusaha Kena Pajak dilakukan melalui penyampaian Surat Pemberitahuan Masa pajak pertambahan nilai sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan.,Pasal 19 ayat (2) berbunyi: Pelaksanaan hak dan pemenuhan kewajiban Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (1) atas penyerahan barang kena pajak dan/ atau jasa kena pajak yang seharusnya dipungut pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah mulai Masa Pajak pertama tahun buku berikutnya sebagaimana dimaksud dalam Pasal 18 ayat (1) sampai dengan se belum Pengusaha dimaksud dikukuhkan sebagai Pengusaha Kena Pajak dilakukan melalui penyampaian Surat Pemberitahuan Masa pajak pertambahan nilai sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 19 ayat (3),19.0,3.0,,ayat,Surat Pemberitahuan Masa pajak pertambahan nilai sebagaimana dimaksud pada ayat (2) wajib disampaikan dalam hal terdapat pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang seharusnya dipungut.,Pasal 19 ayat (3) berbunyi: Surat Pemberitahuan Masa pajak pertambahan nilai sebagaimana dimaksud pada ayat (2) wajib disampaikan dalam hal terdapat pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang seharusnya dipungut.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 19 ayat (4),19.0,4.0,,ayat,"Dalam hal Pengusaha tidak memenuhi ketentuan sebagaimana dimaksud pada ayat (2), Direktur Jenderal Pajak dapat menerbitkan surat ketetapan pajak dan/ atau /1 jdih.kemenkeu.go.id surat tagihan pajak sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan.","Pasal 19 ayat (4) berbunyi: Dalam hal Pengusaha tidak memenuhi ketentuan sebagaimana dimaksud pada ayat (2), Direktur Jenderal Pajak dapat menerbitkan surat ketetapan pajak dan/ atau /1 jdih.kemenkeu.go.id surat tagihan pajak sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan.",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 19 ayat (5),19.0,5.0,,ayat,"Penentuan saat dimulainya kewajiban Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (1) untuk memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dilakukan sesuai dengan contoh yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.","Pasal 19 ayat (5) berbunyi: Penentuan saat dimulainya kewajiban Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (1) untuk memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dilakukan sesuai dengan contoh yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 20,20.0,,,pasal,( 1),Pasal 20 berbunyi: ( 1),3,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 20 ayat (5),20.0,5.0,,ayat,"Dalam hal Pengusaha sebagaimana dimaksud dalam Pasal 17 ayat (1) menghendaki untuk dikukuhkan sebagai Pengusaha Kena Pajak dan melakukan pemungutan, penyetoran, dan pelaporan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang sebelum Masa Pajak sebagaimana dimaksud dalam Pasal 18 ayat ( 1), Pengusaha dapat:","Pasal 20 ayat (5) berbunyi: Dalam hal Pengusaha sebagaimana dimaksud dalam Pasal 17 ayat (1) menghendaki untuk dikukuhkan sebagai Pengusaha Kena Pajak dan melakukan pemungutan, penyetoran, dan pelaporan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang sebelum Masa Pajak sebagaimana dimaksud dalam Pasal 18 ayat ( 1), Pengusaha dapat:",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 20 ayat (5) poin a,20.0,5.0,a,poin,melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak dengan menyampaikan permohonan pengukuhan Pengusaha Kena Pajak; dan,Pasal 20 ayat (5) poin a berbunyi: melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak dengan menyampaikan permohonan pengukuhan Pengusaha Kena Pajak; dan,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 20 ayat (5) poin b,20.0,5.0,b,poin,"menyampaikan pemberitahuan mengenai Masa Pajak untuk mulai memungut, menyetor, dan melaporkan pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dalam permohonan pengukuhan Pengusaha Kena Pajak dimaksud, sebelum batas waktu sebagaimana dimaksud dalam Pasal 17 ayat (3). Berdasarkan permohonan sebagaimana dimaksud pada","Pasal 20 ayat (5) poin b berbunyi: menyampaikan pemberitahuan mengenai Masa Pajak untuk mulai memungut, menyetor, dan melaporkan pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dalam permohonan pengukuhan Pengusaha Kena Pajak dimaksud, sebelum batas waktu sebagaimana dimaksud dalam Pasal 17 ayat (3). Berdasarkan permohonan sebagaimana dimaksud pada",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 20 ayat (1),20.0,1.0,,ayat,"huruf a, kepala Kantor Pelayanan Pajak atau kepala kantor pelayanan, penyuluhan, dan konsultasi perpajakan mengukuhkan Pengusaha sebagaimana dimaksud pada ayat (1) sebagai Pengusaha Kena Pajak. Permohonan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (1) huruf a dan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (2) dilaksanakan sesuai dengan ketentuan sebagaimana diatur dalam Peraturan Menteri mengenai tata cara pendaftaran Wajib Pajak dan penghapusan nomor pokok Wajib Pajak serta pengukuhan dan pencabutan pengukuhan Pengusaha Kena Pajak. Pengusaha Kena Pajak sebagaimana dimaksud pada ayat","Pasal 20 ayat (1) berbunyi: huruf a, kepala Kantor Pelayanan Pajak atau kepala kantor pelayanan, penyuluhan, dan konsultasi perpajakan mengukuhkan Pengusaha sebagaimana dimaksud pada ayat (1) sebagai Pengusaha Kena Pajak. Permohonan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (1) huruf a dan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (2) dilaksanakan sesuai dengan ketentuan sebagaimana diatur dalam Peraturan Menteri mengenai tata cara pendaftaran Wajib Pajak dan penghapusan nomor pokok Wajib Pajak serta pengukuhan dan pencabutan pengukuhan Pengusaha Kena Pajak. Pengusaha Kena Pajak sebagaimana dimaksud pada ayat",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
